level_equivalent_diameter,level_major_axis_length,level_minor_axis_length,level_solidity,nodes,distmap-skew,distmap-kurt
4.645579528808593750e+01,6.274184417724609375e+01,4.437366104125976562e+01,7.503319978713989258e-01,1.000000000000000000e+01,8.415318727493286133e-01,1.933630742132663727e-02
5.896793365478515625e+01,9.578368377685546875e+01,5.747880172729492188e+01,7.160461544990539551e-01,2.000000000000000000e+00,6.606027483940124512e-02,-9.943968057632446289e-01
7.144520568847656250e+01,1.053518066406250000e+02,5.995735931396484375e+01,8.504455089569091797e-01,2.800000000000000000e+01,2.095599412918090820e+00,4.076734066009521484e+00
5.918346023559570312e+01,1.282911834716796875e+02,8.689789581298828125e+01,3.897704780101776123e-01,1.400000000000000000e+01,1.435641765594482422e+00,1.681225061416625977e+00
2.550736045837402344e+01,3.215233612060546875e+01,2.087098121643066406e+01,9.641509652137756348e-01,1.000000000000000000e+00,4.378414452075958252e-01,-7.580280900001525879e-01
6.158717727661132812e+01,1.212154312133789062e+02,7.699673461914062500e+01,4.045905172824859619e-01,7.000000000000000000e+01,1.603075265884399414e+00,2.065559864044189453e+00
4.566800308227539062e+01,8.846295928955078125e+01,4.111769485473632812e+01,5.238247513771057129e-01,2.200000000000000000e+01,8.283677101135253906e-01,-8.307009190320968628e-02
6.799362182617187500e+01,1.004089050292968750e+02,8.100003814697265625e+01,5.562193393707275391e-01,3.000000000000000000e+01,1.375739455223083496e+00,1.034085154533386230e+00
5.838203811645507812e+01,7.026601409912109375e+01,5.946423721313476562e+01,7.434046268463134766e-01,2.800000000000000000e+01,1.119077205657958984e+00,4.371478557586669922e-01
3.920204162597656250e+01,6.104537200927734375e+01,4.695207595825195312e+01,5.788968801498413086e-01,3.000000000000000000e+00,9.578132629394531250e-01,3.718945980072021484e-01
6.852523040771484375e+01,8.848224639892578125e+01,6.141115951538085938e+01,7.972330451011657715e-01,2.100000000000000000e+01,1.351760983467102051e+00,1.050009131431579590e+00
5.805398559570312500e+01,7.849694824218750000e+01,4.952962493896484375e+01,7.794464230537414551e-01,1.000000000000000000e+00,6.103709340095520020e-01,-6.456516385078430176e-01
5.696918106079101562e+01,6.415494537353515625e+01,5.895934677124023438e+01,8.634823560714721680e-01,1.700000000000000000e+01,1.058470606803894043e+00,4.268480539321899414e-01
8.296464538574218750e+01,1.321329803466796875e+02,5.697346496582031250e+01,8.551091551780700684e-01,6.000000000000000000e+00,3.230232298374176025e-01,-8.048967123031616211e-01
8.382725524902343750e+01,1.172382659912109375e+02,8.790149688720703125e+01,6.208797097206115723e-01,2.800000000000000000e+01,1.211912870407104492e+00,9.316107630729675293e-01
9.757707214355468750e+01,1.058324966430664062e+02,9.664039611816406250e+01,8.241128325462341309e-01,1.000000000000000000e+01,6.948100924491882324e-01,-4.877962172031402588e-01
5.512914657592773438e+01,7.347248840332031250e+01,5.353741455078125000e+01,6.878962516784667969e-01,2.800000000000000000e+01,1.558456778526306152e+00,1.855578422546386719e+00
7.211923217773437500e+01,1.253072280883789062e+02,6.548489379882812500e+01,6.025962233543395996e-01,1.000000000000000000e+01,8.432047367095947266e-01,1.221433505415916443e-01
5.480485534667968750e+01,5.885085678100585938e+01,5.614540100097656250e+01,7.739501595497131348e-01,5.000000000000000000e+00,5.161851048469543457e-01,-8.950666189193725586e-01
6.193763732910156250e+01,1.408732604980468750e+02,6.667604064941406250e+01,4.517918825149536133e-01,3.600000000000000000e+01,1.762031555175781250e+00,3.923158645629882812e+00
6.862734985351562500e+01,1.194121246337890625e+02,7.571674346923828125e+01,5.229746699333190918e-01,3.100000000000000000e+01,1.168089509010314941e+00,5.628152489662170410e-01
4.035434722900390625e+01,7.613033294677734375e+01,2.629191398620605469e+01,7.586002349853515625e-01,2.000000000000000000e+00,1.184745311737060547e+00,1.074245452880859375e+00
4.185663223266601562e+01,4.984119415283203125e+01,4.258370590209960938e+01,7.912593483924865723e-01,9.000000000000000000e+00,7.240843176841735840e-01,-4.561180248856544495e-02
7.081871795654296875e+01,1.031219024658203125e+02,7.180171966552734375e+01,6.838541626930236816e-01,2.100000000000000000e+01,1.287039041519165039e+00,1.191105842590332031e+00
5.573781967163085938e+01,7.700627899169921875e+01,5.900604629516601562e+01,6.232439279556274414e-01,2.400000000000000000e+01,1.069290876388549805e+00,4.599076807498931885e-01
6.511441802978515625e+01,9.332386779785156250e+01,8.241150665283203125e+01,5.740389823913574219e-01,3.500000000000000000e+01,1.361619234085083008e+00,1.326916456222534180e+00
6.083837127685546875e+01,7.521374511718750000e+01,6.840435028076171875e+01,7.211610078811645508e-01,1.700000000000000000e+01,1.485834836959838867e+00,1.980469107627868652e+00
6.955796051025390625e+01,1.018490676879882812e+02,6.657795715332031250e+01,6.808815598487854004e-01,2.100000000000000000e+01,6.071976423263549805e-01,-4.549158215522766113e-01
8.559334564208984375e+01,1.115374755859375000e+02,8.244344329833984375e+01,7.825377583503723145e-01,5.800000000000000000e+01,1.274735331535339355e+00,1.732912778854370117e+00
7.550028991699218750e+01,1.181869583129882812e+02,6.971697235107421875e+01,6.457521915435791016e-01,4.400000000000000000e+01,1.660935282707214355e+00,2.995853900909423828e+00
5.754733657836914062e+01,5.856283950805664062e+01,5.717240142822265625e+01,9.622641801834106445e-01,2.000000000000000000e+00,5.811414122581481934e-01,-6.195147037506103516e-01
6.888660430908203125e+01,1.010982131958007812e+02,8.473172760009765625e+01,6.021974682807922363e-01,3.500000000000000000e+01,1.528181314468383789e+00,2.141338109970092773e+00
6.661260986328125000e+01,1.021380386352539062e+02,6.187145996093750000e+01,6.794697046279907227e-01,1.600000000000000000e+01,8.623495697975158691e-01,-1.120351180434226990e-01
5.807591247558593750e+01,8.630227661132812500e+01,4.778012084960937500e+01,7.430574893951416016e-01,1.500000000000000000e+01,8.478993177413940430e-01,5.544255021959543228e-03
4.584886550903320312e+01,8.763973999023437500e+01,3.492162704467773438e+01,6.258529424667358398e-01,2.900000000000000000e+01,8.714185357093811035e-01,3.587329387664794922e-01
1.065765914916992188e+02,1.136265258789062500e+02,1.047968826293945312e+02,9.310165047645568848e-01,1.000000000000000000e+00,6.027858704328536987e-03,-1.207431435585021973e+00
4.193260955810546875e+01,7.008473205566406250e+01,3.429479980468750000e+01,6.617153882980346680e-01,6.000000000000000000e+00,1.000676989555358887e+00,3.668612837791442871e-01
3.701358795166015625e+01,5.883084487915039062e+01,3.258143997192382812e+01,5.977777838706970215e-01,4.000000000000000000e+00,1.039040565490722656e+00,1.901046186685562134e-01
5.393841171264648438e+01,9.928681945800781250e+01,3.600545120239257812e+01,8.255057930946350098e-01,6.000000000000000000e+00,9.702003598213195801e-01,-9.833059459924697876e-02
6.951218414306640625e+01,7.966596984863281250e+01,6.349803161621093750e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.139608383178710938e-01,-7.249947786331176758e-01
4.776657104492187500e+01,8.636375427246093750e+01,3.917899703979492188e+01,6.918919086456298828e-01,1.400000000000000000e+01,1.035915613174438477e+00,2.981486022472381592e-01
4.480958175659179688e+01,8.608506011962890625e+01,2.757150077819824219e+01,8.330692052841186523e-01,3.000000000000000000e+00,5.742928385734558105e-01,-7.504749298095703125e-01
7.262940979003906250e+01,9.767258453369140625e+01,9.438905334472656250e+01,5.741407871246337891e-01,2.100000000000000000e+01,1.424369692802429199e+00,1.554754137992858887e+00
7.518765258789062500e+01,1.005971755981445312e+02,7.887155151367187500e+01,6.147881746292114258e-01,8.000000000000000000e+00,1.066078662872314453e+00,4.785312712192535400e-01
5.398560333251953125e+01,8.924391937255859375e+01,7.726105499267578125e+01,4.330306351184844971e-01,2.700000000000000000e+01,1.350353240966796875e+00,1.163417100906372070e+00
5.737006378173828125e+01,1.151243667602539062e+02,4.397603607177734375e+01,6.370133161544799805e-01,1.500000000000000000e+01,1.171895027160644531e+00,8.538826704025268555e-01
8.231755828857421875e+01,1.147908020019531250e+02,7.591670227050781250e+01,7.323517203330993652e-01,3.000000000000000000e+01,1.440904855728149414e+00,2.285457134246826172e+00
7.402717590332031250e+01,9.159513854980468750e+01,7.050659179687500000e+01,7.639332413673400879e-01,2.600000000000000000e+01,1.178450226783752441e+00,7.638942003250122070e-01
8.437982940673828125e+01,9.153521728515625000e+01,8.298233032226562500e+01,8.895959258079528809e-01,5.000000000000000000e+00,1.837334483861923218e-01,-1.208616495132446289e+00
5.584051895141601562e+01,7.719178771972656250e+01,5.654949188232421875e+01,6.971249580383300781e-01,1.900000000000000000e+01,8.770065307617187500e-01,1.413539052009582520e-01
5.978280258178710938e+01,1.146659851074218750e+02,4.959988784790039062e+01,6.142231822013854980e-01,3.300000000000000000e+01,8.286811113357543945e-01,2.486012876033782959e-01
9.543980407714843750e+01,1.214782791137695312e+02,9.315005493164062500e+01,7.536873221397399902e-01,6.200000000000000000e+01,1.530215263366699219e+00,1.849417924880981445e+00
6.329996109008789062e+01,1.058701629638671875e+02,6.248883438110351562e+01,5.627682209014892578e-01,2.500000000000000000e+01,1.136237740516662598e+00,4.920602440834045410e-01
5.872994232177734375e+01,7.797943115234375000e+01,5.141109848022460938e+01,8.239051103591918945e-01,1.500000000000000000e+01,7.141821384429931641e-01,-1.228680983185768127e-01
9.863479614257812500e+01,1.255705490112304688e+02,1.046523132324218750e+02,6.134393215179443359e-01,2.800000000000000000e+01,1.093165874481201172e+00,5.250067710876464844e-01
7.658029174804687500e+01,9.516812896728515625e+01,8.017363739013671875e+01,6.998936533927917480e-01,2.700000000000000000e+01,9.445102214813232422e-01,6.245081424713134766e-01
2.216913223266601562e+01,3.892515945434570312e+01,1.910206031799316406e+01,6.967508792877197266e-01,5.000000000000000000e+00,7.854973673820495605e-01,-2.264762371778488159e-01
7.566873931884765625e+01,8.840943145751953125e+01,6.731618499755859375e+01,9.405981898307800293e-01,4.000000000000000000e+00,4.996048510074615479e-01,-6.641654968261718750e-01
7.663846588134765625e+01,9.966076660156250000e+01,7.915739440917968750e+01,6.484397053718566895e-01,1.900000000000000000e+01,1.127711653709411621e+00,5.690106153488159180e-01
5.888150024414062500e+01,8.452607727050781250e+01,5.427818679809570312e+01,6.751797795295715332e-01,7.000000000000000000e+00,8.161699175834655762e-01,-3.334880471229553223e-01
9.268520355224609375e+01,1.349247436523437500e+02,9.239291381835937500e+01,6.356099843978881836e-01,2.000000000000000000e+01,9.198454022407531738e-01,1.024152934551239014e-01
7.244510650634765625e+01,1.333155517578125000e+02,4.827189636230468750e+01,7.803862094879150391e-01,1.100000000000000000e+01,5.808683633804321289e-01,-5.639371275901794434e-01
4.627730560302734375e+01,7.401790618896484375e+01,4.429654693603515625e+01,5.893482565879821777e-01,8.000000000000000000e+00,8.119819760322570801e-01,-8.624975383281707764e-02
6.263266754150390625e+01,7.454953765869140625e+01,5.861947250366210938e+01,8.370007872581481934e-01,2.000000000000000000e+00,3.795008659362792969e-01,-7.633978128433227539e-01
9.772050476074218750e+01,1.369850311279296875e+02,9.649238586425781250e+01,6.927766203880310059e-01,3.600000000000000000e+01,1.224266409873962402e+00,5.270085930824279785e-01
5.430306243896484375e+01,8.076528167724609375e+01,5.010873031616210938e+01,6.549773812294006348e-01,2.200000000000000000e+01,7.981275320053100586e-01,1.111488044261932373e-01
1.413855075836181641e+01,1.419787406921386719e+01,1.419787406921386719e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.378705099225044250e-02,-7.303961515426635742e-01
7.113265228271484375e+01,9.711089324951171875e+01,7.648593139648437500e+01,6.207435131072998047e-01,4.700000000000000000e+01,9.938216209411621094e-01,5.470175743103027344e-01
8.523558807373046875e+01,1.173541793823242188e+02,1.030054779052734375e+02,6.150032281875610352e-01,5.000000000000000000e+01,1.110192298889160156e+00,8.379731774330139160e-01
1.050544662475585938e+02,1.475636901855468750e+02,9.304692077636718750e+01,7.929741144180297852e-01,2.100000000000000000e+01,6.435484290122985840e-01,-2.928428053855895996e-01
9.482414245605468750e+01,1.246357955932617188e+02,9.783195495605468750e+01,6.661635637283325195e-01,6.200000000000000000e+01,1.960538029670715332e+00,3.791246414184570312e+00
5.564636993408203125e+01,1.392707366943359375e+02,6.286405944824218750e+01,4.044570028781890869e-01,2.100000000000000000e+01,8.274244666099548340e-01,8.585355877876281738e-01
1.999493026733398438e+01,3.677426147460937500e+01,1.544483089447021484e+01,7.168949842453002930e-01,4.000000000000000000e+00,8.225809335708618164e-01,-6.091369986534118652e-01
7.541592407226562500e+01,9.728148651123046875e+01,6.977220153808593750e+01,7.459920048713684082e-01,2.800000000000000000e+01,1.499132513999938965e+00,1.682424068450927734e+00
7.898654174804687500e+01,1.187317352294921875e+02,6.941367340087890625e+01,7.047317624092102051e-01,3.800000000000000000e+01,1.675663590431213379e+00,3.104579687118530273e+00
1.084829635620117188e+02,1.095127944946289062e+02,1.090499038696289062e+02,9.988113045692443848e-01,1.000000000000000000e+00,5.202084183692932129e-01,-6.810522675514221191e-01
6.115148925781250000e+01,1.150539855957031250e+02,6.001910018920898438e+01,5.528991222381591797e-01,2.000000000000000000e+01,1.270890831947326660e+00,6.432715654373168945e-01
5.987856674194335938e+01,8.002510833740234375e+01,5.625494766235351562e+01,7.883538603782653809e-01,1.200000000000000000e+01,1.422986626625061035e+00,1.155340909957885742e+00
6.995040893554687500e+01,1.062029342651367188e+02,5.347395324707031250e+01,7.225042581558227539e-01,1.300000000000000000e+01,9.599627256393432617e-01,1.289341449737548828e-01
3.876109695434570312e+01,7.387351226806640625e+01,2.717981529235839844e+01,6.924882531166076660e-01,6.000000000000000000e+00,1.124863147735595703e+00,8.278496861457824707e-01
4.485218429565429688e+01,7.147384643554687500e+01,3.311881256103515625e+01,7.291185855865478516e-01,1.100000000000000000e+01,8.717975616455078125e-01,1.741438955068588257e-01
2.479868316650390625e+01,3.029728698730468750e+01,2.329102516174316406e+01,8.172588944435119629e-01,3.000000000000000000e+00,2.949885129928588867e-01,-1.023147106170654297e+00
9.673836517333984375e+01,1.163793258666992188e+02,1.015668411254882812e+02,7.968343496322631836e-01,6.000000000000000000e+00,6.178047657012939453e-01,-5.630053281784057617e-01
5.530209350585937500e+01,8.766262817382812500e+01,7.084706115722656250e+01,5.600373148918151855e-01,1.900000000000000000e+01,1.426502585411071777e+00,1.983612418174743652e+00
6.621961212158203125e+01,8.051622009277343750e+01,7.150099945068359375e+01,6.926789879798889160e-01,2.600000000000000000e+01,9.923297166824340820e-01,3.347216844558715820e-01
6.715515136718750000e+01,1.253576583862304688e+02,4.016287994384765625e+01,8.879418373107910156e-01,1.000000000000000000e+01,1.654929876327514648e+00,2.384010553359985352e+00
6.907118225097656250e+01,9.586551666259765625e+01,5.619459152221679688e+01,8.238786458969116211e-01,1.000000000000000000e+00,6.781361103057861328e-01,-6.906593441963195801e-01
6.727827453613281250e+01,7.587004089355468750e+01,6.464852142333984375e+01,9.495192170143127441e-01,3.000000000000000000e+00,5.421829223632812500e-01,-5.181040167808532715e-01
6.563055419921875000e+01,9.038851928710937500e+01,7.163893890380859375e+01,6.195970773696899414e-01,8.000000000000000000e+00,4.585575461387634277e-01,-5.828462243080139160e-01
5.494407272338867188e+01,1.020104598999023438e+02,4.649721908569335938e+01,6.195453405380249023e-01,1.600000000000000000e+01,1.177125096321105957e+00,6.592954993247985840e-01
4.870364761352539062e+01,8.223640441894531250e+01,5.410145950317382812e+01,5.442594289779663086e-01,1.300000000000000000e+01,1.256930112838745117e+00,1.387126564979553223e+00
5.246659851074218750e+01,6.528266906738281250e+01,5.044209671020507812e+01,8.007407188415527344e-01,2.100000000000000000e+01,1.023297190666198730e+00,5.208515524864196777e-01
7.381186676025390625e+01,1.036727981567382812e+02,6.439348602294921875e+01,7.999625802040100098e-01,4.200000000000000000e+01,8.855640292167663574e-01,-1.940573006868362427e-01
